pwsId,year,analyteCode,pwsName,countyServed,cityServed,waterSource,mean,max,populationServed,fips,
"1180045","2017","Arsenic","Knieff's Shore Acres","Crow Wing","Deerwood","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","100","27035"
"1180016","2017","Arsenic","Bob's Trailer Park","Crow Wing","Garrison","Groundwater","3.41 ug/L","3.41 ug/L","90","27035"
"1180041","2017","Arsenic","Garrison Trailer Park, Inc.","Crow Wing","Garrison","Groundwater","5.9 ug/L","5.9 ug/L","40","27035"
"1180017","2017","Arsenic","Ironton","Crow Wing","Ironton","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","572","27035"
"1180032","2017","Arsenic","Interlachen","Crow Wing","Nisswa","Groundwater","4.78 ug/L","4.78 ug/L","50","27035"
"1180035","2017","Arsenic","White Pine Villas","Crow Wing","Nisswa","Groundwater","9.88 ug/L","9.88 ug/L","29","27035"
"1180042","2017","Arsenic","Hills Crossing Senior Living","Crow Wing","Nisswa","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","42","27035"
"1180019","2017","Arsenic","Pequot Lakes","Crow Wing","Pequot Lakes","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","1200","27035"
"1180034","2017","Arsenic","Heritage House of Pequot Lakes","Crow Wing","Pequot Lakes","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","130","27035"
"1180025","2017","Arsenic","Riverton","Crow Wing","Riverton","Groundwater","1.92 ug/L","1.92 ug/L","117","27035"
"1180026","2017","Arsenic","Trommald","Crow Wing","Trommald","Groundwater","2.02 ug/L","2.02 ug/L","67","27035"
"1190001","2017","Arsenic","Apple Valley","Dakota","Apple Valley","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","50300","27037"
"1190002","2017","Arsenic","Burnsville","Dakota","Burnsville","Surface Water","0.5 ug/L  (ND)","0.5 ug/L  (ND)","61262","27037"
"1190007","2017","Arsenic","Eagan","Dakota","Eagan","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","67509","27037"
"1190008","2017","Arsenic","Farmington","Dakota","Farmington","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","18735","27037"
"1190009","2017","Arsenic","Empire Township","Dakota","Farmington","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","1244","27037"
"1190010","2017","Arsenic","Hampton","Dakota","Hampton","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","691","27037"
"1190011","2017","Arsenic","New Trier","Dakota","Hampton","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","120","27037"
"1190012","2017","Arsenic","Hastings","Dakota","Hastings","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","22335","27037"
"1190013","2017","Arsenic","Minnesota Veterans Home","Dakota","Hastings","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","235","27037"
"1190031","2017","Arsenic","Empire Rentals, LLC","Dakota","Hastings","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","53","27037"
"1190014","2017","Arsenic","Inver Grove Heights","Dakota","Inver Grove Heights","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","34189","27037"
"1190027","2017","Arsenic","Skyline Village Mobile Home Park","Dakota","Inver Grove Heights","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","1185","27037"
"1190015","2017","Arsenic","Lakeville","Dakota","Lakeville","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","60965","27037"
"1190016","2017","Arsenic","Queen Anne Court","Dakota","Lakeville","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","400","27037"
"1190029","2017","Arsenic","Visitation Convent","Dakota","Mendota Heights","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","300","27037"
"1190025","2017","Arsenic","Randolph","Dakota","Randolph","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","355","27037"
"1190019","2017","Arsenic","Rosemount","Dakota","Rosemount","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","22445","27037"
"1190020","2017","Arsenic","South Saint Paul","Dakota","South St. Paul","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","20250","27037"
"1190021","2017","Arsenic","Southridge Mobile Home Park","Dakota","South St. Paul","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","130","27037"
"1190022","2017","Arsenic","Lexington Riverside Condominium","Dakota","St. Paul","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","200","27037"
"1190028","2017","Arsenic","Vermillion","Dakota","Vermillion","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","451","27037"
"1200001","2017","Arsenic","Claremont","Dodge","Claremont","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","538","27039"
"1200002","2017","Arsenic","Dodge Center","Dodge","Dodge Center","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","2670","27039"
"1200004","2017","Arsenic","Hayfield","Dodge","Hayfield","Groundwater","1.5 ug/L","2.49 ug/L","1340","27039"
"1200005","2017","Arsenic","Kasson","Dodge","Kasson","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","6010","27039"
"1200006","2017","Arsenic","Mantorville","Dodge","Mantorville","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","947","27039"
"1200007","2017","Arsenic","West Concord","Dodge","West Concord","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","773","27039"
"1210001","2017","Arsenic","Alexandria","Douglas","Alexandria","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","13340","27041"
"1210002","2017","Arsenic","Hi View Park","Douglas","Alexandria","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","150","27041"
"1210009","2017","Arsenic","Brandon","Douglas","Brandon","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","489","27041"
"1210010","2017","Arsenic","Carlos","Douglas","Carlos","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","502","27041"
"1210013","2017","Arsenic","Evansville","Douglas","Evansville","Groundwater","6.52 ug/L","6.52 ug/L","612","27041"
"1210021","2017","Arsenic","Garfield","Douglas","Garfield","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","363","27041"
"1210023","2017","Arsenic","Eagle's Landing Development","Douglas","Garfield","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","40","27041"
"1210017","2017","Arsenic","Kensington","Douglas","Kensington","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","312","27041"
"1210028","2017","Arsenic","Westbrook Estates","Douglas","La Grande Township","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","42","27041"
"1210027","2017","Arsenic","Westside Del Valle Homeowners Assoc.","Douglas","Miltona","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","40","27041"
"1210020","2017","Arsenic","Osakis","Douglas","Osakis","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","1740","27041"
"1220001","2017","Arsenic","Blue Earth","Faribault","Blue Earth","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","3353","27043"
"1220002","2017","Arsenic","Bricelyn","Faribault","Bricelyn","Groundwater","8.38 ug/L","8.38 ug/L","359","27043"
"1220003","2017","Arsenic","Delavan","Faribault","Delavan","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","171","27043"
"1220005","2017","Arsenic","Easton","Faribault","Easton","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","199","27043"
"1220004","2017","Arsenic","Elmore","Faribault","Elmore","Groundwater","2.63 ug/L","2.63 ug/L","663","27043"
"1220007","2017","Arsenic","Frost","Faribault","Frost","Groundwater","1.55 ug/L","1.55 ug/L","191","27043"
"1220012","2017","Arsenic","Huntley Well Corporation","Faribault","Huntley","Groundwater","4.95 ug/L","6.53 ug/L","78","27043"
"1220008","2017","Arsenic","Kiester","Faribault","Kiester","Groundwater","2.35 ug/L","2.35 ug/L","491","27043"
"1220013","2017","Arsenic","Minnesota Lake","Faribault","Minnesota Lake","Groundwater","3.11 ug/L","3.11 ug/L","683","27043"
"1220009","2017","Arsenic","Walters","Faribault","Walters","Groundwater","6.0 ug/L","6.0 ug/L","71","27043"
"1220010","2017","Arsenic","Wells","Faribault","Wells","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","2225","27043"
"1220011","2017","Arsenic","Winnebago","Faribault","Winnebago","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","1418","27043"
"1230001","2017","Arsenic","Canton","Fillmore","Canton","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","346","27045"
"1230002","2017","Arsenic","Chatfield","Fillmore","Chatfield","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","2794","27045"
"1230003","2017","Arsenic","Fountain","Fillmore","Fountain","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","410","27045"
"1230005","2017","Arsenic","Harmony","Fillmore","Harmony","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","1020","27045"
"1230006","2017","Arsenic","Lanesboro","Fillmore","Lanesboro","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","788","27045"
"1230007","2017","Arsenic","Mabel","Fillmore","Mabel","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","747","27045"
"1230008","2017","Arsenic","Ostrander","Fillmore","Ostrander","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","256","27045"
"1230009","2017","Arsenic","Peterson","Fillmore","Peterson","Groundwater","2.5 ug/L  (ND)","2.5 ug/L  (ND)","199","27045"
"1230004","2017","Arsenic","Greenleafton","Fillmore","Preston","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","50","27045"
"1230010","2017","Arsenic","Preston","Fillmore","Preston","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","1325","27045"
"1230011","2017","Arsenic","Rushford","Fillmore","Rushford","Groundwater","0.5 ug/L","0.5 ug/L","1767","27045"
"1230014","2017","Arsenic","Rushford Village","Fillmore","Rushford","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","265","27045"
"1230012","2017","Arsenic","Spring Valley","Fillmore","Spring Valley","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","2580","27045"
"1230013","2017","Arsenic","Wykoff","Fillmore","Wykoff","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","444","27045"
"1240001","2017","Arsenic","Albert Lea","Freeborn","Albert Lea","Groundwater","1.35 ug/L","2.24 ug/L","18016","27047"
"1240017","2017","Arsenic","Elmwood Terrace","Freeborn","Albert Lea","Groundwater","6.07 ug/L","6.07 ug/L","112","27047"
"1240004","2017","Arsenic","Alden","Freeborn","Alden","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","661","27047"
"1240005","2017","Arsenic","Clarks Grove","Freeborn","Clarks Grove","Groundwater","2.11 ug/L","2.11 ug/L","709","27047"
"1240006","2017","Arsenic","Conger","Freeborn","Conger","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","137","27047"
"1240007","2017","Arsenic","Emmons","Freeborn","Emmons","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","384","27047"
"1240008","2017","Arsenic","Freeborn","Freeborn","Freeborn","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","297","27047"
"1240009","2017","Arsenic","Geneva","Freeborn","Geneva","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","528","27047"
"1240010","2017","Arsenic","Glenville","Freeborn","Glenville","Groundwater","4.37 ug/L","4.37 ug/L","670","27047"
"1240011","2017","Arsenic","Hartland","Freeborn","Hartland","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","321","27047"
"1240012","2017","Arsenic","Hayward","Freeborn","Hayward","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","248","27047"
"1240013","2017","Arsenic","Hollandale","Freeborn","Hollandale","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","294","27047"
"1240014","2017","Arsenic","Manchester","Freeborn","Manchester","Groundwater","3.53 ug/L","3.53 ug/L","54","27047"
"1240015","2017","Arsenic","Myrtle","Freeborn","Myrtle","Groundwater","1.68 ug/L","1.68 ug/L","48","27047"
"1240016","2017","Arsenic","Twin Lakes","Freeborn","Twin Lakes","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","156","27047"
"1250006","2017","Arsenic","Bellechester","Goodhue","Bellechester","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","169","27049"
"1250001","2017","Arsenic","Cannon Falls","Goodhue","Cannon Falls","Groundwater","2.81 ug/L","7.44 ug/L","4109","27049"
"1250003","2017","Arsenic","Oak Lane Mobile Home Park","Goodhue","Cannon Falls","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","100","27049"
"1250021","2017","Arsenic","Dennison","Goodhue","Dennison","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","171","27049"
"1250005","2017","Arsenic","Goodhue","Goodhue","Goodhue","Groundwater","1.68 ug/L","1.68 ug/L","1200","27049"
"1250007","2017","Arsenic","Kenyon","Goodhue","Kenyon","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","1817","27049"
"1250012","2017","Arsenic","Pine Island","Goodhue","Pine Island","Groundwater","0.5 ug/L","0.5 ug/L","3324","27049"
"1250013","2017","Arsenic","Red Wing","Goodhue","Red Wing","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","16459","27049"
"1250015","2017","Arsenic","Twin Fawn Mobile Home Park","Goodhue","Red Wing","Groundwater","1.98 ug/L","1.98 ug/L","30","27049"
"1250017","2017","Arsenic","MN Correctional Facility - Red Wing","Goodhue","Red Wing","Groundwater","1.47 ug/L","1.52 ug/L","170","27049"
"1250018","2017","Arsenic","Wanamingo","Goodhue","Wanamingo","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","1089","27049"
"1250020","2017","Arsenic","Zumbrota","Goodhue","Zumbrota","Groundwater","0.5 ug/L","0.5 ug/L","3172","27049"
"1260001","2017","Arsenic","Ashby","Grant","Ashby","Groundwater","1.0 ug/L","1.0 ug/L","446","27051"
"1260002","2017","Arsenic","Barrett","Grant","Barrett","Groundwater","1.74 ug/L","1.74 ug/L","415","27051"
"1260003","2017","Arsenic","Elbow Lake","Grant","Elbow Lake","Groundwater","3.89 ug/L","3.89 ug/L","1200","27051"
"1260005","2017","Arsenic","Herman","Grant","Herman","Groundwater","3.25 ug/L","3.25 ug/L","430","27051"
"1260006","2017","Arsenic","Hoffman","Grant","Hoffman","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","648","27051"
"1260007","2017","Arsenic","Norcross","Grant","Norcross","Groundwater","7.54 ug/L","8.48 ug/L","50","27051"
"1260008","2017","Arsenic","Wendell","Grant","Wendell","Groundwater","2.19 ug/L","2.19 ug/L","177","27051"
"1270001","2017","Arsenic","Bloomington","Hennepin","Bloomington","Purchased Surface Water","0.5 ug/L (ND)","0.5 ug/L (ND)","85400","27053"
"1270004","2017","Arsenic","Brooklyn Center","Hennepin","Brooklyn Center","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","30104","27053"
"1270005","2017","Arsenic","Brooklyn Park","Hennepin","Brooklyn Park","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","78195","27053"
"1270061","2017","Arsenic","Riverview Apartment Partnership","Hennepin","Brooklyn Park","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","700","27053"
"1270062","2017","Arsenic","West Broadway Apartments","Hennepin","Brooklyn Park","Groundwater","1.6 ug/L","1.6 ug/L","80","27053"
"1270006","2017","Arsenic","Champlin","Hennepin","Champlin","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","24231","27053"
"1270076","2017","Arsenic","Engels Apartments","Hennepin","Champlin","Groundwater","3.99 ug/L","3.99 ug/L","33","27053"
"1270015","2017","Arsenic","Maple Hill Estates","Hennepin","Corcoran","Groundwater","8.43 ug/L","8.43 ug/L","490","27053"
"1270075","2017","Arsenic","Corcoran","Hennepin","Corcoran","Purchased Groundwater","0.5 ug/L","0.5 ug/L","308","27053"
"1270008","2017","Arsenic","Crystal","Hennepin","Crystal","Purchased Surface Water","0.5 ug/L (ND)","0.5 ug/L (ND)","23336","27053"
"1270071","2017","Arsenic","El Presidente Apartments","Hennepin","Crystal","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","42","27053"
"1270073","2017","Arsenic","Dayton","Hennepin","Dayton","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","724","27053"
"1270010","2017","Arsenic","Eden Prairie","Hennepin","Eden Prairie","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","63163","27053"
"1270011","2017","Arsenic","Edina","Hennepin","Edina","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","49050","27053"
"1270012","2017","Arsenic","Excelsior","Hennepin","Excelsior","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","2483","27053"
"1270013","2017","Arsenic","Tonka Bay","Hennepin","Excelsior","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","1475","27053"
"1270014","2017","Arsenic","Golden Valley","Hennepin","Golden Valley","Purchased Surface Water","0.5 ug/L (ND)","0.5 ug/L (ND)","20371","27053"
"1270074","2017","Arsenic","Greenfield","Hennepin","Greenfield","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","250","27053"
"1270016","2017","Arsenic","Hopkins","Hennepin","Hopkins","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","17145","27053"
"1270018","2017","Arsenic","Long Lake","Hennepin","Long Lake","Groundwater","1.38 ug/L","2.27 ug/L","1723","27053"
"1270019","2017","Arsenic","Loretto","Hennepin","Loretto","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","648","27053"
"1270020","2017","Arsenic","Maple Grove","Hennepin","Maple Grove","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","69000","27053"
"1270021","2017","Arsenic","Maple Plain","Hennepin","Maple Plain","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","1768","27053"
"1270023","2017","Arsenic","Medina","Hennepin","Medina","Groundwater","2.36 ug/L","2.79 ug/L","4000","27053"
"1270024","2017","Arsenic","Minneapolis","Hennepin","Minneapolis","Surface Water","0.5 ug/L (ND)","0.5 ug/L (ND)","411273","27053"
"1270048","2017","Arsenic","Saint Anthony Village","Hennepin","Minneapolis","Groundwater","1.05 ug/L","1.05 ug/L","8226","27053"
"1270031","2017","Arsenic","Minnetonka","Hennepin","Minnetonka","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","52741","27053"
"1270034","2017","Arsenic","Minnetonka Beach","Hennepin","Minnetonka Beach","Groundwater","2.82 ug/L","2.82 ug/L","517","27053"
"1270036","2017","Arsenic","Minnetrista","Hennepin","Minnetrista","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","3708","27053"
"1270038","2017","Arsenic","Mound","Hennepin","Mound","Groundwater","2.83 ug/L","2.83 ug/L","9270","27053"
"1270040","2017","Arsenic","New Hope","Hennepin","New Hope","Purchased Surface Water","0.5 ug/L (ND)","0.5 ug/L (ND)","20877","27053"
"1270041","2017","Arsenic","Orono","Hennepin","Orono","Groundwater","1.32 ug/L","2.13 ug/L","2970","27053"
"1270042","2017","Arsenic","Osseo","Hennepin","Osseo","Purchased Groundwater","0.5 ug/L","0.5 ug/L","2430","27053"
"1270025","2017","Arsenic","Sun Valley Mobile Home Park","Hennepin","Plymouth","Groundwater","2.96 ug/L","2.96 ug/L","150","27053"
"1270044","2017","Arsenic","Plymouth","Hennepin","Plymouth","Groundwater","1.38 ug/L","1.58 ug/L","74996","27053"
"1270066","2017","Arsenic","Countryside Estates","Hennepin","Plymouth","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","106","27053"
"1270026","2017","Arsenic","Woodlawn Terrace Mobile Home Park","Hennepin","Richfield","Groundwater","6.19 ug/L","6.19 ug/L","70","27053"
"1270045","2017","Arsenic","Richfield","Hennepin","Richfield","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","36216","27053"
"1270046","2017","Arsenic","Robbinsdale","Hennepin","Robbinsdale","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","13953","27053"
"1270047","2017","Arsenic","Rogers","Hennepin","Rogers","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","9500","27053"
"1270051","2017","Arsenic","Shorewood","Hennepin","Shorewood","Groundwater","5.72 ug/L","5.72 ug/L","3870","27053"
"1270053","2017","Arsenic","Spring Park","Hennepin","Spring Park","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","1786","27053"
"1270049","2017","Arsenic","Saint Bonifacius","Hennepin","St. Bonifacius","Groundwater","3.05 ug/L","3.05 ug/L","2374","27053"
"1270050","2017","Arsenic","Saint Louis Park","Hennepin","St. Louis Park","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","47221","27053"
"1270054","2017","Arsenic","Wayzata","Hennepin","Wayzata","Groundwater","3.47 ug/L","3.47 ug/L","4564","27053"
"1280002","2017","Arsenic","Caledonia","Houston","Caledonia","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","2868","27055"
"1280003","2017","Arsenic","Eitzen","Houston","Eitzen","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","243","27055"
"1280004","2017","Arsenic","Hokah","Houston","Hokah","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","572","27055"
"1280005","2017","Arsenic","Houston","Houston","Houston","Groundwater","0.76 ug/L","1.02 ug/L","980","27055"
"1280007","2017","Arsenic","LaCrescent","Houston","LaCrescent","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","4865","27055"
"1280010","2017","Arsenic","Spring Grove","Houston","Spring Grove","Groundwater","0.96 ug/L","1.42 ug/L","1296","27055"
"1290001","2017","Arsenic","Akeley","Hubbard","Akeley","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","429","27057"
"1290012","2017","Arsenic","Laporte","Hubbard","Laporte","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","113","27057"
"1290010","2017","Arsenic","Nevis","Hubbard","Nevis","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","394","27057"
"1290003","2017","Arsenic","Park Rapids","Hubbard","Park Rapids","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","3700","27057"
"1290008","2017","Arsenic","Piney Park Mobile Home Park","Hubbard","Park Rapids","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","60","27057"
"1290011","2017","Arsenic","Sundsruds Court","Hubbard","Todd Township","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","40","27057"
"1300001","2017","Arsenic","Braham","Isanti","Braham","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","1800","27059"
"1300002","2017","Arsenic","Cambridge","Isanti","Cambridge","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","8338","27059"
"1300003","2017","Arsenic","Pine Village, Inc.","Isanti","Cambridge","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","400","27059"
"1300005","2017","Arsenic","Isanti","Isanti","Isanti","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","5409","27059"
"1300006","2017","Arsenic","Isanti Estates","Isanti","Isanti","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","267","27059"
"1310001","2017","Arsenic","Bigfork","Itasca","Bigfork","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","446","27061"
"1310003","2017","Arsenic","Bovey","Itasca","Bovey","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","802","27061"
"1310004","2017","Arsenic","Calumet","Itasca","Calumet","Groundwater","2.5 ug/L  (ND)","2.5 ug/L  (ND)","367","27061"
"1310035","2017","Arsenic","Cohasset Municipal Water System","Itasca","Cohasset","Groundwater","3.3 ug/L","3.3 ug/L","917","27061"
"1310006","2017","Arsenic","Coleraine","Itasca","Coleraine","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","1150","27061"
"1310007","2017","Arsenic","Deer River","Itasca","Deer River","Groundwater","3.81 ug/L","3.81 ug/L","942","27061"
"1310010","2017","Arsenic","Country Acres Trailer Court","Itasca","Grand Rapids","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","100","27061"
"1310011","2017","Arsenic","Grand Rapids","Itasca","Grand Rapids","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","8886","27061"
"1310013","2017","Arsenic","Lakeview Terrace","Itasca","Grand Rapids","Groundwater","3.18 ug/L","3.18 ug/L","100","27061"
"1310014","2017","Arsenic","Midway Trailer Park","Itasca","Grand Rapids","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","25","27061"
"1310015","2017","Arsenic","Paradise Park Mobile Home Park","Itasca","Grand Rapids","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","50","27061"
"1310017","2017","Arsenic","River Road Mobile Home Park","Itasca","Grand Rapids","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","80","27061"
"1310034","2017","Arsenic","Acheson Mobile Home Park","Itasca","Grand Rapids","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","35","27061"
"1310021","2017","Arsenic","Keewatin","Itasca","Keewatin","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","1068","27061"
"1310038","2017","Arsenic","LaPrairie","Itasca","LaPrairie","Purchased Groundwater","0.5 ug/L","0.5 ug/L","180","27061"
"1310023","2017","Arsenic","Marble","Itasca","Marble","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","699","27061"
"1310024","2017","Arsenic","Nashwauk","Itasca","Nashwauk","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","986","27061"
"1310028","2017","Arsenic","Taconite","Itasca","Taconite","Groundwater","2.17 ug/L","2.17 ug/L","329","27061"
"1310029","2017","Arsenic","Thistledew Lake Camp","Itasca","Togo","Groundwater","2.32 ug/L","3.91 ug/L","75","27061"
"1310030","2017","Arsenic","Warba","Itasca","Warba","Groundwater","4.48 ug/L","4.48 ug/L","162","27061"
"1320001","2017","Arsenic","Alpha","Jackson","Alpha","Groundwater","2.47 ug/L","2.47 ug/L","112","27063"
"1320002","2017","Arsenic","Heron Lake","Jackson","Heron Lake","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","691","27063"
"1320003","2017","Arsenic","Jackson","Jackson","Jackson","Groundwater","0.5 ug/L  (ND)","0.5 ug/L  (ND)","3299","27063"
"1320004","2017","Arsenic","Lakefield","Jackson","Lakefield","Groundwater","3.72 ug/L","3.72 ug/L","1694","27063"
"1320005","2017","Arsenic","Okabena","Jackson","Okabena","Groundwater","4.62 ug/L","4.62 ug/L","188","27063"
"1320006","2017","Arsenic","Wilder","Jackson","Wilder","Purchased Groundwater","0.25 ug/L","0.25 ug/L","60","27063"
"1330001","2017","Arsenic","Mora","Kanabec","Mora","Groundwater","2.51 ug/L","2.51 ug/L","3518","27065"
"1330004","2017","Arsenic","Ogilvie","Kanabec","Ogilvie","Groundwater","0.5 ug/L (ND)","0.5 ug/L (ND)","353","27065"
"1330005","2017","Arsenic","Pine Land Mobile Home Park (Carda's)","Kanabec","Ogilvie","Groundwater","5.08 ug/L","5.08 ug/L","70","27065"
